Date,Open,High,Low,Close,Adj Close,Volume
2016-06-23,206.222000,212.755997,205.332993,211.899994,164.458313,5328392
2016-06-24,206.667007,211.988998,205.556000,207.889008,161.345337,4173602
2016-06-27,208.421997,218.722000,208.332993,216.511002,168.036957,5744768
2016-06-28,217.332993,221.755997,217.177994,220.832993,171.391312,6396826
2016-06-29,221.110992,223.322006,218.110992,219.332993,170.227142,4521564
2016-06-30,219.332993,222.444000,218.500000,221.389008,171.822861,6768135
2016-07-01,220.688995,229.110992,220.688995,226.955994,176.143463,6314882
2016-07-04,227.688995,231.977997,227.688995,230.132996,178.609177,9767390
2016-07-05,229.444000,233.556000,228.222000,229.511002,178.126434,4308651
2016-07-07,230.444000,231.600006,227.699997,229.567001,178.169891,2318080
2016-07-08,231.110992,231.533005,227.733002,228.677994,177.479935,3496968
2016-07-11,230.889008,235.488998,229.110992,234.677994,182.136612,5819085
2016-07-12,235.533005,244.222000,234.466995,236.800003,183.783508,16268652
2016-07-13,235.022003,238.843994,232.533005,233.100006,180.911911,4245800
2016-07-14,233.955994,238.722000,232.733002,237.977997,184.697769,3792510
2016-07-15,238.667007,239.955994,235.367004,237.399994,184.249207,2650338
2016-07-18,237.399994,242.222000,234.766998,235.632996,182.877792,4249665
2016-07-19,236.656006,248.156006,236.000000,246.332993,191.182190,6658646
2016-07-20,246.244003,252.177994,246.244003,249.110992,193.338257,6090984
2016-07-21,270.000000,270.000000,255.778000,257.756012,200.047745,18757886
2016-07-22,259.110992,261.333008,254.832993,260.066986,201.841324,6552526
2016-07-25,262.678009,272.156006,262.678009,270.600006,210.016144,9054855
2016-07-26,271.110992,273.289001,268.044006,268.977997,208.757263,4917056
2016-07-27,270.056000,278.510986,270.056000,276.444000,214.551773,7598002
2016-07-28,275.455994,277.556000,271.132996,273.200012,225.060043,11036646
2016-07-29,273.299988,283.911011,273.044006,280.377991,230.973206,10210032
2016-08-01,282.889008,285.333008,277.799988,281.778015,232.126526,5801013
2016-08-02,284.321991,284.433014,274.455994,276.066986,227.421829,5789493
2016-08-03,275.000000,275.122009,268.522003,271.022003,223.265793,5626822
2016-08-04,272.489014,273.333008,263.066986,268.000000,220.776291,8713071
2016-08-05,271.110992,280.467010,269.477997,279.489014,230.240891,8377974
2016-08-08,283.333008,293.756012,282.644012,292.321991,240.812607,10167849
2016-08-09,293.333008,295.110992,282.022003,282.944000,233.087082,9678834
2016-08-10,284.556000,286.433014,270.700012,272.221985,224.254364,12225524
2016-08-11,273.333008,278.367004,261.578003,269.489014,222.002960,16594268
2016-08-12,269.867004,273.210999,264.444000,266.343994,219.412109,8542548
2016-08-16,266.221985,275.778015,264.799988,271.544006,223.695816,8215214
2016-08-17,269.610992,274.433014,269.110992,270.743988,223.036774,5873144
2016-08-18,273.110992,273.333008,269.421997,272.867004,224.785736,5203899
2016-08-19,272.221985,276.644012,270.110992,275.489014,226.945694,5132313
2016-08-22,277.110992,278.088989,267.789001,270.032990,222.451080,7096072
2016-08-23,268.889008,268.889008,253.556000,255.710999,210.652725,24555897
2016-08-24,258.289001,261.278015,254.132996,260.289001,214.424057,11687620
2016-08-25,262.221985,262.444000,258.221985,259.989014,214.176926,12345026
2016-08-26,260.477997,263.588989,259.977997,262.299988,216.080688,5137664
2016-08-29,262.299988,263.944000,261.110992,262.944000,216.611221,3567114
2016-08-30,264.000000,265.733002,263.343994,264.278015,217.710175,4061966
2016-08-31,265.455994,273.156006,264.144012,270.821991,223.101059,7034796
2016-09-01,274.210999,274.610992,267.600006,268.977997,221.581985,5021802
2016-09-02,270.644012,274.444000,267.733002,273.700012,225.471970,5906588
2016-09-06,275.556000,279.544006,273.343994,278.532990,229.453278,7393180
2016-09-07,279.556000,281.766998,275.799988,277.756012,228.813232,6759724
2016-09-08,278.855988,280.333008,276.688995,278.243988,229.215225,9173336
2016-09-09,277.778015,282.411011,276.799988,277.933014,228.959045,10483376
2016-09-12,274.644012,275.656006,263.843994,266.610992,219.632034,14116306
2016-09-14,269.299988,272.233002,263.833008,266.132996,219.238281,8954234
2016-09-15,267.266998,268.666992,259.666992,264.566986,217.948242,5195188
2016-09-16,267.600006,269.967010,261.700012,266.899994,219.870117,10119522
2016-09-19,267.666992,269.933014,266.000000,268.967010,221.572922,3373839
2016-09-20,269.333008,270.666992,266.399994,267.967010,220.749130,2924846
2016-09-21,269.266998,273.166992,266.700012,269.200012,221.764862,5221402
2016-09-22,271.266998,275.666992,270.632996,274.933014,226.487656,4927838
2016-09-23,275.532990,282.000000,274.833008,278.933014,229.782852,5275042
2016-09-26,279.333008,286.666992,275.666992,285.967010,235.577377,6348975
2016-09-27,288.666992,289.867004,281.467010,283.399994,233.462708,5311332
2016-09-28,285.367004,288.233002,282.532990,284.933014,234.725616,3791936
2016-09-29,284.700012,287.632996,273.066986,276.467010,227.751389,7097564
2016-09-30,276.666992,285.132996,273.333008,282.632996,232.830856,3539676
2016-10-03,283.867004,289.666992,283.867004,288.333008,237.526489,3190262
2016-10-04,290.000000,292.500000,287.100006,289.532990,238.514999,3562239
2016-10-05,287.700012,291.566986,283.433014,290.066986,238.954926,3994510
2016-10-06,291.666992,306.666992,290.733002,301.032990,247.988647,8211236
2016-10-07,305.200012,308.600006,293.467010,295.766998,243.650574,6318816
2016-10-10,298.600006,299.967010,290.233002,292.100006,240.629730,3415824
2016-10-13,292.100006,299.000000,281.000000,287.032990,236.455536,5569782
2016-10-14,289.333008,294.367004,285.700012,292.166992,240.684921,4231566
2016-10-17,295.333008,296.967010,288.266998,291.299988,239.970703,4274655
2016-10-18,294.600006,294.600006,288.500000,292.933014,241.315918,3332578
2016-10-19,294.933014,298.299988,289.467010,296.933014,244.611130,4864311
2016-10-20,299.299988,299.299988,293.399994,295.766998,243.650574,3638199
2016-10-21,295.933014,300.899994,295.233002,299.733002,246.917725,3352934
2016-10-24,301.666992,305.632996,298.367004,304.799988,251.091858,3508748
2016-10-25,304.666992,309.333008,301.032990,308.666992,254.277466,3775023
2016-10-26,307.867004,309.032990,303.700012,306.100006,252.162781,2962554
2016-10-27,305.532990,307.700012,298.132996,302.132996,248.894836,3781360
2016-10-28,302.666992,314.299988,301.333008,310.933014,256.144226,3102680
2016-11-01,313.333008,313.799988,307.666992,309.899994,255.293152,3671457
2016-11-02,306.000000,307.000000,300.532990,302.000000,248.785263,2123340
2016-11-03,304.899994,306.266998,290.233002,291.500000,240.135422,3595730
2016-11-04,292.000000,294.933014,281.100006,290.100006,238.982117,3855411
2016-11-07,295.333008,302.632996,295.333008,296.632996,244.363983,3366822
2016-11-08,298.000000,301.500000,296.666992,300.666992,247.687164,2881344
2016-11-09,277.333008,300.666992,274.000000,300.032990,247.164825,7713992
2016-11-10,303.333008,311.299988,300.666992,308.399994,254.057510,5733674
2016-11-11,300.333008,305.000000,293.066986,299.200012,246.478653,7387377
2016-11-15,299.200012,305.200012,269.299988,296.166992,243.980026,21336447
2016-11-16,298.666992,305.600006,294.899994,295.967010,243.815323,7913025
2016-11-17,298.166992,302.632996,293.700012,295.700012,243.595413,6675686
2016-11-18,297.200012,308.899994,296.032990,306.799988,252.739456,8722773
2016-11-21,308.166992,310.367004,291.032990,294.632996,242.716370,6562342
2016-11-22,297.333008,303.100006,295.032990,300.733002,247.741501,6248721
2016-11-23,300.666992,304.666992,295.899994,302.766998,249.417114,5708026
2016-11-24,300.433014,304.467010,293.666992,301.433014,248.318176,10254573
2016-11-25,302.666992,310.000000,301.700012,308.032990,253.755157,4010154
2016-11-28,309.000000,322.266998,308.399994,320.532990,264.052582,8905206
2016-11-29,320.733002,324.266998,313.532990,316.899994,261.059753,9464942
2016-11-30,318.666992,319.399994,310.333008,314.132996,258.780273,67436712
2016-12-01,307.399994,310.166992,294.766998,298.000000,245.490112,10230550
2016-12-02,294.666992,296.600006,287.467010,290.766998,239.531616,7295464
2016-12-05,289.467010,293.666992,284.666992,288.032990,237.279343,4648556
2016-12-06,289.967010,295.566986,289.132996,292.200012,240.712097,4666599
2016-12-07,294.399994,299.933014,293.333008,298.566986,245.957123,5603120
2016-12-08,302.566986,303.333008,298.200012,302.166992,248.922745,2668203
2016-12-09,304.399994,307.066986,295.032990,302.867004,249.499512,6008646
2016-12-12,298.799988,299.266998,287.600006,289.032990,238.103134,5566743
2016-12-13,290.399994,293.967010,288.500000,293.100006,241.453491,3106196
2016-12-14,294.132996,295.899994,288.666992,289.333008,238.350296,3241706
2016-12-15,289.299988,294.367004,279.166992,284.666992,234.506424,8300764
2016-12-16,281.399994,285.500000,278.467010,283.933014,233.901825,6400821
2016-12-19,286.333008,289.367004,281.666992,283.000000,233.133224,5837884
2016-12-20,283.333008,285.399994,279.733002,281.632996,232.007050,3562628
2016-12-21,281.867004,283.666992,277.632996,281.299988,231.732758,3548810
2016-12-22,281.867004,282.266998,276.733002,278.700012,229.590897,2227238
2016-12-23,278.399994,283.166992,277.600006,280.367004,230.964188,2682358
2016-12-26,280.000000,280.733002,273.333008,275.532990,226.981934,3188856
2016-12-27,275.733002,283.899994,275.066986,282.967010,233.106018,2967338
2016-12-28,283.333008,287.933014,278.700012,279.700012,230.414719,4932057
2016-12-29,280.000000,289.032990,279.733002,286.333008,235.878906,7541326
2016-12-30,287.700012,295.467010,285.233002,294.200012,242.359680,4366570
2017-01-02,295.967010,301.766998,294.500000,300.000000,247.137650,4286798
2017-01-03,300.000000,312.299988,300.000000,309.532990,254.990891,6054561
2017-01-04,308.333008,311.867004,300.967010,307.299988,253.151337,4414935
2017-01-05,307.166992,316.299988,306.666992,315.299988,259.741669,3728175
2017-01-06,313.333008,317.967010,309.066986,311.132996,256.308899,2734498
2017-01-09,310.666992,311.967010,304.166992,308.666992,254.277466,2543528
2017-01-10,313.399994,321.333008,313.399994,319.500000,263.201691,5065178
2017-01-11,321.333008,329.333008,318.000000,327.132996,269.489594,3844850
2017-01-12,326.733002,332.733002,323.666992,329.433014,271.384338,3646881
2017-01-13,331.333008,331.600006,321.166992,325.933014,268.501068,3231009
2017-01-16,328.799988,329.166992,324.000000,326.367004,268.858612,2782206
2017-01-17,326.367004,327.967010,319.132996,321.566986,264.904358,3417795
2017-01-18,321.766998,326.132996,319.600006,325.333008,268.006805,2237007
2017-01-19,327.100006,332.000000,327.100006,330.032990,271.878632,3258514
2017-01-20,329.666992,331.666992,326.132996,328.500000,270.615753,2599900
2017-01-23,328.066986,342.200012,326.733002,341.266998,281.133087,4506948
2017-01-24,341.333008,347.733002,340.733002,345.299988,284.455444,4124304
2017-01-25,345.200012,365.166992,342.333008,362.967010,299.009399,11943212
2017-01-27,361.700012,367.000000,354.933014,356.733002,293.873901,3769732
2017-01-30,356.532990,358.333008,350.299988,352.066986,290.030029,2410064
2017-01-31,351.933014,358.299988,343.766998,347.566986,286.322968,4199895
2017-02-01,348.600006,362.000000,347.000000,359.233002,295.933319,3651045
2017-02-02,359.933014,370.000000,359.933014,368.032990,303.182739,3895622
2017-02-03,367.266998,367.867004,359.799988,362.566986,298.679871,2982356
2017-02-06,364.666992,369.666992,363.799988,367.467010,302.716431,2652724
2017-02-07,367.566986,379.867004,366.032990,372.766998,307.082581,5183132
2017-02-08,374.266998,388.666992,373.333008,382.100006,314.771027,4812324
2017-02-09,383.933014,388.000000,381.600006,384.600006,316.830505,3391624
2017-02-10,385.266998,385.500000,375.166992,381.100006,313.947235,4164178
2017-02-13,382.600006,387.967010,379.399994,385.532990,317.599091,2837956
2017-02-14,386.666992,386.666992,360.266998,364.100006,299.942719,9297616
2017-02-15,364.000000,366.500000,346.166992,350.100006,288.409668,8917617
2017-02-16,352.000000,357.632996,347.333008,353.467010,291.183380,5083220
2017-02-17,356.666992,363.632996,351.833008,362.000000,298.212769,3945243
2017-02-20,364.100006,372.500000,361.700012,371.467010,306.011627,3455328
2017-02-21,372.666992,379.700012,371.700012,374.933014,308.866882,3922140
2017-02-22,376.666992,378.933014,366.933014,369.200012,304.144073,4063300
2017-02-23,370.000000,382.333008,369.333008,380.666992,313.590546,7980826
2017-02-27,380.666992,383.333008,370.799988,373.132996,307.384064,4753528
2017-02-28,373.833008,374.000000,353.733002,358.500000,295.329468,12731374
2017-03-01,347.132996,351.000000,339.399994,345.700012,303.855347,10618287
2017-03-02,349.333008,351.299988,336.500000,338.367004,297.410004,8906640
2017-03-03,339.899994,349.600006,334.032990,348.799988,306.580109,8547696
2017-03-06,350.132996,351.967010,342.333008,346.933014,304.939117,4395129
2017-03-07,347.333008,352.899994,346.132996,351.867004,309.275909,4849584
2017-03-08,351.299988,354.000000,341.666992,343.367004,301.804810,4260957
2017-03-09,346.733002,349.032990,342.899994,343.799988,302.185364,4473590
2017-03-10,346.666992,346.666992,339.266998,342.032990,300.632233,4471446
2017-03-14,347.632996,351.233002,343.700012,345.967010,304.090057,4177893
2017-03-15,346.632996,348.333008,341.933014,343.600006,302.009552,4169091
2017-03-16,345.500000,348.333008,342.399994,346.867004,304.881134,6164256
2017-03-17,348.000000,348.367004,340.367004,342.233002,300.808014,8892270
2017-03-20,343.933014,343.933014,340.000000,340.899994,299.636383,5127084
2017-03-21,341.933014,343.333008,336.000000,336.799988,296.032654,4210984
2017-03-22,333.933014,342.666992,332.399994,340.632996,299.401703,5439207
2017-03-23,346.799988,351.233002,345.032990,347.833008,305.730194,9431024
2017-03-24,345.200012,346.166992,342.166992,345.399994,309.282410,3925600
2017-03-27,345.967010,348.000000,343.600006,345.532990,309.401489,2339631
2017-03-28,345.333008,348.000000,343.833008,345.733002,309.580566,1794423
2017-03-29,345.799988,348.899994,344.467010,346.500000,310.267334,2517600
2017-03-30,345.833008,347.799988,342.666992,344.867004,308.805115,7034210
2017-03-31,346.666992,352.899994,345.000000,350.433014,313.789093,4066142
2017-04-03,349.266998,350.433014,344.333008,345.733002,309.580566,1853583
2017-04-05,346.799988,350.000000,343.666992,348.899994,312.416382,3624618
2017-04-06,346.000000,351.100006,345.399994,349.700012,313.132751,2228007
2017-04-07,348.666992,361.200012,347.733002,357.200012,319.848480,6458600
2017-04-10,359.867004,364.532990,358.666992,361.467010,323.669312,4971568
2017-04-11,362.666992,363.566986,358.299988,359.000000,321.460266,2342583
2017-04-12,359.367004,364.266998,348.367004,361.632996,323.817963,4130565
2017-04-13,362.266998,375.967010,358.566986,372.799988,333.817200,5903252
2017-04-17,377.233002,377.799988,369.000000,371.233002,332.414093,2770712
2017-04-18,374.766998,377.299988,366.833008,368.867004,330.295502,4159863
2017-04-19,366.132996,372.399994,361.967010,369.266998,330.653656,4183092
2017-04-20,371.867004,372.399994,366.666992,368.967010,330.385071,3022290
2017-04-21,370.000000,373.000000,368.333008,371.399994,332.563629,2738402
2017-04-24,371.867004,374.600006,365.566986,371.000000,332.205475,1461555
2017-04-25,372.000000,379.333008,371.066986,373.066986,334.056274,5395641
2017-04-26,373.333008,375.500000,354.000000,357.233002,319.878052,9360944
2017-04-27,359.833008,364.266998,355.799988,361.666992,323.848389,5937855
2017-04-28,363.333008,364.467010,356.333008,357.433014,320.057129,2194052
2017-05-02,359.867004,369.266998,358.799988,368.399994,329.877319,3689276
2017-05-03,370.666992,371.833008,352.766998,353.467010,316.505829,7054719
2017-05-04,356.000000,356.299988,348.799988,354.299988,317.251740,2726360
2017-05-05,359.532990,359.532990,347.600006,349.000000,312.505981,2538386
2017-05-08,349.266998,355.266998,348.032990,354.066986,317.043121,2276691
2017-05-09,356.666992,356.666992,349.333008,351.566986,314.804474,2684133
2017-05-10,353.333008,355.000000,350.066986,352.799988,315.908569,1780014
2017-05-11,352.333008,355.933014,349.032990,351.299988,314.565430,2521443
2017-05-12,351.666992,359.532990,350.200012,357.132996,319.788483,3196040
2017-05-15,358.632996,359.200012,354.066986,358.100006,320.654388,1519588
2017-05-16,356.000000,363.299988,355.200012,361.333008,323.549316,1848225
2017-05-17,362.000000,366.600006,360.032990,362.367004,324.475159,3504654
2017-05-18,362.333008,362.333008,351.032990,355.632996,318.445374,3065853
2017-05-19,355.032990,357.600006,345.200012,347.566986,311.222778,2617226
2017-05-22,348.666992,349.066986,338.132996,340.433014,304.834778,2868606
2017-05-23,340.666992,341.899994,328.032990,333.066986,298.238983,5001159
2017-05-24,330.000000,334.666992,329.000000,333.132996,298.298096,3583168
2017-05-25,334.000000,341.200012,331.100006,339.200012,303.730713,6944536
2017-05-26,338.399994,381.933014,330.367004,378.399994,338.831665,18991902
2017-05-29,380.166992,383.200012,362.066986,364.833008,326.683319,6356288
2017-05-30,364.333008,372.666992,357.333008,369.367004,330.743225,3231420
2017-05-31,369.799988,371.266998,364.100006,369.467010,330.832794,4391343
2017-06-01,369.333008,369.333008,357.433014,360.799988,323.072052,3585148
2017-06-02,362.032990,364.833008,356.833008,357.833008,320.415314,3204730
2017-06-05,359.333008,365.799988,359.333008,361.467010,323.669312,1635004
2017-06-06,360.433014,368.333008,359.100006,363.500000,325.489716,3157424
2017-06-07,366.266998,366.266998,358.166992,360.132996,322.474792,2233713
2017-06-08,363.266998,363.367004,357.000000,359.233002,321.668884,2060181
2017-06-09,359.600006,360.733002,353.367004,359.766998,322.147064,1788634
2017-06-12,360.000000,366.467010,358.367004,363.333008,325.340179,3201332
2017-06-13,363.299988,366.899994,359.467010,360.399994,322.713837,3726278
2017-06-14,357.399994,365.733002,357.399994,364.467010,326.355591,4153874
2017-06-15,365.333008,367.532990,343.333008,345.700012,309.550995,7704492
2017-06-16,346.700012,357.600006,346.700012,353.433014,316.475372,6189852
2017-06-19,355.967010,355.967010,351.333008,353.700012,316.714478,2351424
2017-06-20,353.367004,357.600006,353.367004,356.733002,319.430359,2601594
2017-06-21,357.233002,357.967010,350.833008,352.867004,315.968567,2324790
2017-06-22,350.132996,354.666992,340.399994,341.367004,305.671112,4259970
2017-06-23,342.666992,343.367004,335.532990,338.967010,303.522064,3345710
2017-06-27,340.000000,340.666992,327.066986,334.899994,299.880341,4179646
2017-06-28,336.666992,344.066986,336.200012,341.833008,306.088379,3380770
2017-06-29,340.000000,346.600006,337.933014,338.799988,303.372528,4020320
2017-06-30,338.867004,345.799988,333.632996,340.233002,304.655670,4218807
2017-07-03,341.399994,350.000000,340.666992,344.632996,308.595581,2581304
2017-07-04,345.333008,347.799988,340.666992,341.266998,305.581543,2207456
2017-07-05,342.166992,345.933014,338.666992,344.333008,308.326996,1798970
2017-07-06,344.933014,347.333008,337.333008,339.399994,303.909790,4871706
2017-07-07,336.733002,341.132996,332.933014,334.299988,299.343079,4997817
2017-07-10,338.000000,342.666992,337.200012,341.733002,307.009033,1403536
2017-07-11,340.049988,345.000000,336.000000,340.399994,306.469147,3732617
2017-07-12,343.000000,360.450012,338.899994,359.250000,323.440216,7041684
2017-07-13,366.399994,382.000000,361.250000,375.100006,337.710297,12184816
2017-07-14,375.750000,392.000000,368.750000,387.399994,348.784210,5764486
2017-07-17,383.399994,388.950012,371.250000,377.850006,340.186157,4494685
2017-07-18,375.899994,383.750000,365.649994,368.200012,331.498077,4430723
2017-07-19,373.450012,389.500000,370.000000,383.700012,345.453064,6028573
2017-07-20,369.000000,376.450012,363.799988,367.850006,331.182983,7015521
2017-07-21,368.500000,371.450012,357.000000,368.000000,331.318024,4273770
2017-07-24,371.000000,378.500000,367.299988,369.299988,332.488403,4492425
2017-07-25,369.299988,375.000000,365.700012,374.000000,336.719971,3123054
2017-07-26,374.899994,375.450012,368.899994,370.549988,333.613831,2662265
